,Type,Script
902,1,mewsijjnatural born killers written quentin tarantino int coffee shop day coffee shop somewhere new mexico knox back turned us sitting counter finishing meal hear pingbangof pinball machine played scr
903,1,een waitress comes fills coffee cup kind pies apple pecan cherry key lime recommend key lime great acquired taste key lime pie ten years ya ya like mean much completely different person ten years ago 
904,1,let give key lime day court large glass milk turns right someone os make two pieces camera pulls back see first time knox wife sitting counter stool next back camera well nada rosey annoyed name rosey
905,1, points name tag exits frame whatever hops stool walks grabs jar next cash register dumping coins counter selects quarter hey hell think youre doin saunters past cowboy playing pinball eyes follow los
906,1,es ball walks jukebox back inserts quarter selects song punches buttons needle lands record good god almighty rockabilly tune cuts coffee shop brings pie milk ought jerry kids rock n roll camera moves
907,1, around cu first time see takes bite green pie ca take anywhere starts slow seductive fandango around coffee shop really cooking smoking pinball cowboy starting wonder hell people paying much attentio
908,1,n busy enjoying pie milk ext coffee shop day dirty pickup truck sporting confederate flag decal pulls coffee shop three toughlooking rednecks pile steam rises beneath pickup hood goddamn sumbitch runn
909,1,in hot yall go inside gonna check er int coffee shop day loudness rockabilly song slaps faces walk inside door sexy sight ubang stomp stops tracks good god almighty hell bitch outta hell son exchange 
910,1,looks take run er kiddo heads toward moves counter next miller comin stands front trying copy eyes closed moment see sets miller front takes swig enjoying floor show sweet piece meat ai turns pie look
911,1,s expression betrays nothing name needle lifts record song ends opens eyes sees hells bells stop sugar getting warmed gives best shiteating grin turning gurgles laugh hey think sweet turns punches har
912,1,d face spinning around spews mouthful highlife grabs back head smashes table cracking linoleum buckles dropping knees jumps counter stool hand clutches hold shoulder spins around toward loaded bear po
913,1,ints finger threateningly threat made whips large buck knife sheath flash slices finger finger drops boot grabs aching hand blood flows wound mopping floor buddy reason join makes five lightning quick
914,1, slashing swings buck knife slips back sheath first seems difference finally blood flows slices made face chest collapses shortorder cook charges kitchen wielding meat cleaver screaming whips automati
915,1,c shoulder holster inside jacket fires bullet pov heading fast toward shortorder cook face hits shortorder cook puts hands face falls ground screaming spots standing outside plate glass window watched
916,1, whole shebang mouths fuck turns runs hurls knife plate glass window shatters knife plunges deep earls back hits ground dead turns sitting op slamming head repeatedly floor honey looks gets moves side
917,1, trains pinball cowboy shaking cowboy boots aims clutching coffee pot crying pick one eanie meanie minie moe pointing back forth pinball cowboy eanie meanie minie moe catch nigger tow hollers let go e
918,1,anie meanie minie moe mom told pick best one ends pointing crying screams fires bullet chinks coffee pot holding explodes thunking chest hits floor dead join hands walk pinball cowboy stands pool urin
919,1,e tell people went tell em knox understand pinball cowboy nods yes two killers plant big wet kiss mouths holding hands walk cafe credit sequence int coupe de ville moving day flashy cadillac coupe de 
920,1,ville duane eddy rebel rouser blares soundtrack bg outrageous process shot titles splash image style sequence cut black end credit sequence black screen hear captain squeri send int police station squ
921,1,eri office day camera position middle office door middle frame jack flings door open steps inside squeri office squeri never seen wanted see captn captain squeri os go interrogation room c dewight cha
922,1,irman prison board waiting meet youre gonna deliver two prisoners county jail nystrom insane asylum bakersfield bullshit detective want errand boy call jerry lewis spins around leaves room slamming do
923,1,or shut behind captain squeri shouts captain squeri os jack int police station corridor day police detective walks rapidly hallway wearing old wrinkly black suit jacket people walk fg bg slips already
924,1, tied tie head int interrogation room c day dewight fifties wearing business suit stands fg reading book back door bg enters room jack wanted see turns toward congratulations curtis fox case put end n
925,1,ightmare ladies city get sleep thank thank sir dewight california prison board take seat please lowers chair front interrogation table referring book damn good reading surprised hollywood found would 
926,1,make better iserpico shit puts book see title curtis fox capture death serial killer author jack sits edge table facing lifts file table tosses lap think find good reading well file familiar opens fil
927,1,es reports photographs knox face lights followin news coverage separated since incarceration couple penitentiaries susanville soledade killed shitload inmates guards five inmates eight guards one psyc
928,1,hiatrist one year time good keep headlines nods look situation nutshell prison wants em prison take em even talkin hellholes warden hard bar iron one wants fuckin assholes behind walls dealin em day d
929,1,ay appreciate solution little problem deemed crazy shippin em nystrom asylum criminally insane lobotomy bay heard fit scheme public loves jackyou mind call jack means youre celebrated twentysix years 
930,1,force bestseller paperback grabs book reads back cover modern day pat garret hell bent lawman deadly axe grind maniacs lowers book youre breathing icon justice chosen deliver mrs knox prison board kno
931,1,ws get road anything happen escape attempt accident fire anythingjack isupercop would look public best interests see write script jack call ishowdown mojave extermination whatever found hold cut int c
932,1,ounty jail cell block corridor day pov stands next big iron door bangs fist stay pov scene open comin visitor buzzer sounds opens door follow corridor soon door opens hear female voice singing song lo
933,1,ng time turns walk well jack tell ya years penal institution tell ya small number knox without doubt twisted depraved group fucks ever displeasure lay eyes mean two rat shits walkin reminder fucked sy
934,1,stem really song long time getting louder proceed os song bird better half knox little lady drowned father fish tank insert int living room night cu home aquarium fish swimming around suddenly father 
935,1,head shoved tank back prison corridor two together burned mother alive bed insert int bedroom night medium cu mother lying asleep bed mouth open looks like gas nozzle appears top frame pouring gasolin
936,1,e face coughs gags camera pans see holding gas cu lit match face tosses front hear sounds mother igniting back prison corridor still pov os still walking ahead us would give blessing marriage os ai lo
937,1,ve grand laughs ai love grand good one still pov look file hands contains picture lists color hair color eyes height weight race etc beneath column reads psychiatric remarks read remarks hear doctor v
938,1,oice read aloud female psychiatrist pressed reason murderspatient became hostile insert int psychiatrist office day looking trashy wild animalistic sex machine dressed prison gown sits chair looking d
939,1,irectly camera owe explanation owe shit entertainment tell wanna hear gonna throw jail already stupid pigfucker gonna give time already got life else got threaten death id like see fuckin try met one 
940,1,motherfucker shown shit back death row corridor still pov look fill see leaning cell door hear somebody signing long time inside cell move looking camera gestures toward cell isyou know love ca live w
941,1,ithout hermallory knox pan inside cell see back us singing dancing int prison knox cell day cu face singing long time singing years long long time look never free long time os hey knox somebody wants 
942,1,meet keeps truckin singing workin road workin sea workin cane fields wanna free pov stare second like bull chargedolly straight screams os smash headfirst bars pov flings looking ceiling falls backwar
943,1,d medium tight shot floor falls frame cold cu cell bars jesus christ camera pans cu worry time back floor still unconscious blood trickling scalp os follow int prison long corridor day camera end long
944,1, corridor approach end studying files phil wurlitzer comes behind two men wurlitzer duckin dewight hey phil hell ya wurlitzer son bitch chairman prison board like pullin teeth get prison reason set st
945,1,raight next flight jack superintendent jail phil wurlitzer got power pen wurlitzer shakes hands wurlitzer pleased meet ya jack read book impressed good work curtis fox thanks dealin phil answer questi
946,1,ons got arrangements gonna bidding good luck adieu twenty minutes flight back sacramento leaves lax hour wurlitzer want know cry river youre gone laugh travelling arrangements wurlitzer well ca togeth
947,1,er put one prison busses take first come back keep wurlitzer got stinkin ass deepest darkest cell whole place happens right got special visitor wurlitzer gayle surprised gayle int jail visiting area d
948,1,ay gayle energetic commando journalist ala geraldo rivera sitting visitor side county jail visiting area alone visiting area empty apparently arrangement made visit miniature tape recorder hand testin
949,1,g recorder testing onetwothree testingonethreeover knox meeting shuts recorder rewinds plays back works beautifully hits record button conceals recorder sport coat jacket door opens prisoner side knox
950,1, lead room two deputies wearing country jail jumpsuit thick wide leather belt around waist metal ring built side long sturdy chains handcuffs end wrapped across body rings binding arms sides hands fee
951,1,t double cuffed deputies guns drawn ready blow half slightest provocation wrapped bound chains seems strangely control environment even restrained symbols society chains jail guards guns jumpsuit rema
952,1,ins dangerous intimidating fascinating figure takes image showtime roughly shoved seat prisoner side glass deputies move place side wall hello never introduced gayle know ever heard remember one repor
953,1,ters outside courthouse trial everybody knows youre famous pauses retorts could say thing smiles want thank much seeing silent television show popular every week profile different serial killer mind c
954,1,all serial killer shakes head episode one popular ones ever one gacy yes whose ratings higher bout bundy ever one yes got larger nielson share goodyuppie piece shit id like bout manson manson beat yea
955,1,h pretty hard beat king waiting follow episode long time time definitely come pause feel apparent anyone hip going prison board thrown constitution straight fuckin window may killers youre insane belo
956,1,ng prison asylum prison board blatantly railroading hospital sole purpose turning vegetables people saying iso one people avert eyes give permission whenever see fit today wipe clean mind feel actions
957,1, dangerous tomorrow wipe clean mind feel say dangerous stop response problem exactly inspire empathy alone need help want prison board focus follow episode interviews chairman prison board dewight iss
958,1,ue tellin ya looks bad two psychologists used psychiatric kangaroo court wo talk us always looks bad interview judge trial bert steinsma psychologist author emil reinghold discount notion youre insane
959,1, put together state becomes obvious network satisfied feel show needs another element needs order put show air need get interview talked press since trial days get transferred asylum grant interview t
960,1,elevision gayle talkin media event every son bitch tv set gonna tune see make motives blatant shame em dropping whole thing least little publicity would keep giving lobotomies well whatta ya say talke
961,1,d wo even see youre supposed know anything going gonna tell ya somethin since two sentenced spoken one word talk anybody sings sings sing songs rebel leader pack town without pity dusty springfield so
962,1,ng want hear anyway behaviour main thing doctors report used even would see wo could put camera anyway ask amallory insane starts singing dead skunk middle road blows whole case cracks smile guards co
963,1,me take away deputy os time motherfucker grab jerk chair stands wait minute need answer respond leaves guards yells think think long int cell day medium cu curled bed writing letter dearest cell cold 
964,1,night get chills pretend youre lying next holding behind leg draped mine arms wrapped tightly around lie cell dissolve wide shot cell behind slowly dolly back imagine kissing making love kissing hours
965,1, hours end remember everything time remember every joke ever told cu letter written wide shot remember every secret ever shared shared revealed think shared proper remember every single time laughed e
966,1,cu mouthing words writes hear laugh distant haunting echo remember every meal ever ate remember cooking especially remember casseroles remember watching david letterman hear echo television laughter r
967,1,emember driving fastfaster fast behind wheel coupe de ville sound coupe de ville swells cut ext coupe de ville night camera sits hood looking driving fast slow motion hurricane wind whips hair laughs 
968,1,wildly wraps arms around kisses baby side bare feet dash singing along radio needles pins rebel youre world ring fire love grows rosemary goes groove dissolve ext coupe de ville night coupe de ville p
969,1,arked road side drivers seat feet dash watching dance hood car dancing god dancing lie bed go every day every minute happiness every day take day time go hour hour jump ahead either take comes live da
970,1,y way get first kiss dissolve int bedroom night screen erupts fire faces appear flame kissing passionately killing parents weddingtheyre memories feel joy dissolve int restaurant day medium cu holding
971,1, piece paper front face reading loud hear voice singing last scene dissolves reading loud taking days reflect offer come conclusion one hundred percent correct national tv interview would advantageous
972,1, obstacle theyre shipping funny farm four days however problem mine feel confident manage us making television history sincerely knox drops letter front face god see restaurant adorned standard denny 
973,1,decorum team gathered booth surrounds remains greasy meal response last remark pretend praying team consists cameraman wears wild tshirts presently tshirt ishe devils wheels splashed front roger sound
974,1,man wears wild hawaiian shirts bermuda shorts unruly assistant lady wears bermuda shorts baseball jersey dark sports coat matter hot weather time roger never seen without recorder never without camera
975,1, unruly always giant notebook dishevelled film types twenties marked contrast stylish demeanour unruly pops cork champagne bottle guys hold coffee mugs fills however drinks straight bottle note scene 
976,1,played rapid fire girl friday pace drink celebration day received word gonna make television history gonna first sit depth interview charismatic serial killer ever one day shipped mental hospital rest
977,1, life one golden moments happens maybe four times lucky journalist career wallace noriega elton john confessing bisexuality rolling stone tearful reporting hindenberg disaster truffaut setting record 
978,1,straight hitchcock robert capa photo woodward bernstien meeting deep throat underground parking lot john reid reporting ten days shook world hippies bloody palms kent state maysles brothers altamont n
979,1,ixonfrost interviews roger raymond burr witnessing destruction tokyo godzilla everybody laughs schedule mein fuehre talks unruly writes furiously notebook never speaks writes got tonight tomorrow get 
980,1,shit together day theyre shippin knox interview cause next day goes would network really run without interview kidding last thing expected knox get close personal wanted follow episode would taken any
981,1,thing given gonna tell knox gonna make think grey matter depends told brass coup practically shit brick talkin adobe brick want expand show hour want immediately roger immediate immediately next week 
982,1,episode team spit mouthfuls champagne roger got enough footage hour follow pointing roger said rape pillage first episode change order bit sons bitches ai gonna know difference shit filler interview a
983,1,nyway film new intro show old footage first episode get brief history introduce new angle prison board see new shit rest show interview fuckin hard oh make note need get thirty seconds live five broad
984,1,cast promote next weeks show feed right jail wrapping unruly scribbles notebook snaps betacam remote keep simple closes eyes concentration repeats betacam remote twoway comm link got opens eyes interv
985,1,iewwhat camera want use closes eyes seehigh contrast sixteen millimetre black mean black black black posterity fuck video film film film pounds table cu unruly writing notebook filmfilmfilm unruly com
986,1,in planning interview points roger two go editing bay take old footage new footage put together see got get shape finish interview stick want assembly tomorrow cut title card tomorrow cut int tv stati
987,1,on corridor day camera leads talking unruly march quickly halls writes furiously notebook point ask believes god says yes ask thinks god would make actions worried burning hell says say well believe h
988,1,opefully say something like live round ammo expression face split middle eyes sex drugs rock n roll bound say something provocative unruly enter video editing room roger sitting editing bay everybody 
989,1,wearing looks like slept clothes night except another sweater looks alert snappy okay boys let well basically put part old show first roger changed order around super obvious added new shit tail roger
990,1, film interview slap end unruly grab chairs sit okay let see cu video monitor screen see show rewinding roger os got film new intro follow episode put intro first episode beginning temporarily see sco
991,1,pe hear ya play cu roger hand pressing play button cut static opening slate american maniacs fills screen begin highway day ext highway day gayle standing middle empty highway camera looks ground wide
992,1, angle lens looks practically mythic speaks camera hello welcome american maniacs host gayle highway walks toward camera dolly back fastest distance point point b others beautiful stretch american lan
993,1,dscape knox candy land murder mayhem hear narration see montage home mm footage films living normal life home shaking hands judge married stands happily side home hamming sex angle poses bob big boy h
994,1,ome sitting lap home home cu asleep bed holding camera tickles chin slaps face handful shaving cream home posing santa claus home surprised toilet living routine drab nothing outoftheordinaryever happ
995,1,ens kind life sweethearts shocked entire nation crosscountry crime murder spree lasted three weeks left photo black photos bloody victims men women photo black photos bloodstained police chalk outline
996,1, fortyeight known bodies wake including home move footage parents happier times three smiling middle arms around father eating chicken drumstick takes bite holding parents photo color postcard los ang
997,1,eles started crime wave los angeles gayle stands front circle k convenience store speaks us finally apprehended circle k st paul minnesota cut ext circle k day sequence filmed mm color cinema verite a
998,1,la cops camera runs behind three windbreaker clad cops run circle k shouting obscenities front store three windbreaker cops ground beating nightsticks one lies ground near holding hands face screaming
999,1, left slugging windbreaker matching blow blow meanwhile three cops ran reach action join cut montage newspaper newspaper magazine color ad store newspaper newspaper magazine color ad gas station start
1000,1,ed robbing type stores gas stations later graduated banks big time ext suburban street day gayle walks street camera walks speaks camera idea armed robbery little different assault actually ext store 
1001,1,day interviews bishop kid flock sea gulls haircut bishop name appears screen bishop well knew kill everybody theyre except one clerk couple people store working stevo like stevo know thinking could ma
1002,1,ke pick clerk gets live int store day scene shot store black video surveillance camera date time day burned edges frame charge store cocking shotguns shouting things shoots customer lies ground scream
1003,1,ing blasts female customer lies ground screaming points shotgun bishop store clerk screams money money money fast fast faster faster faster bishop stuffs money bag guards door shotgun ready stevo stor
1004,1,e clerk walks back room carrying boxes wearing walkman spin around shoot mayhem happens disbelieving eyes narration happens theyd storm shotguns kill every customer place right bat cut smiling photos 
1005,1,victims cut photo next photo shotgun fire ext bleachers day gayle sitting football bleachers stares camera beats dramatic silence talks sick mournful pause killing numerous people would always leave o
1006,1,ne clerk alive one clerkto give money tell tale photo black snapshot standing next guns hand smiling camera photo police academy black snapshot officer gerald nash patrolman gerald nash one twelve pea
1007,1,ce officers murdered reign terror photo black photo gerald nash partner dale wrigley dressed uniforms arms around gerald partner dale wrigley parked photo black snapshot donut shop donut shop alfie do
1008,1,nuts interview dale wrigley dale name appears screen dale cadillac coupe de ville pulled three spaces away gerald came walking coffee begins tear bear claw car asked something gerald started giving lo
1009,1,oked like street directions finished waved thanks brought shotgun photo black donut shop wider photo alfie donut parking lot photo grease pencil circles gerald shot hear shotgun blast scream photo bla
1010,1,ck hear laughter car peeling ext bleachers day talks us apparently bored banditry murder two outlaws proved renaissance psychopaths really break monotony bank jobs started butchering whole households 
1011,1,random cut montage newspaper front page stories headlines family households butchered knoxs int studio day dressed shirt suspenders talks us front screen gayle american maniacs logo behind unfortunate
1012,1,ly story end capture became surreal subsequent trial turned sick circus cut ext courthouse day camera captures crowd front courthouse theyre mixed lot spectators reporters law students tourists gawker
1013,1,s interested curious devoted demented drawn los angeles county courthouse like moths flame int studio day talks us knox murder trial event filled made crime spree took place pale comparison first poin
1014,1,t decision act council unheard instance bundy acted council well unexpected well performance would int judge den day interviews judge burt steinsma den home spoke burt steinsma presiding judge knox tr
1015,1,ial judge steinsma surprisingly effective told judge trial told knox would handling defence got headache lasted five days first breathed sigh relief showed prepared proved excellent amateur lawyer int
1016,1, bisbing office day interview state prosecutor bisbing attractive forties however opinion shared state prosecutor case bisbing bisbing judge steinsma said showed prepared proved excellent amateur atto
1017,1,rney bisbing oh rich well considering knox turn court mockery personally made look like fool id say benevolent judge steinsma far excellent amateur lawyer maybe old fashioned went law school taught ob
1018,1,ject win case int studio day talks us nation caught fire fever mania merits talent defence attorney became apparent law students ends country converged los angeles legal history took new course lemon 
1019,1,next pie pie american people pie way strangely charismatic make mistake charismatic captured public interest fear cases admiration cut ext courthouse steps day interviews three longhaired guys chuck t
1020,1,hink chuck hot hot totally hot chuck best thing happen mass murder since manson fortyeight people known theyre way cooler manson cut interviewing morgan page two girls think morgan well justi dunno ch
1021,1,arismatic page theyre romantic cut interviewing intense intense watch judge give two shit asses bleep stiffest sentence law allows want see faces state says worst sucking degenerate douche bag filthy 
1022,1,know ever shit bleep referring crowd behind assholes bleep making heroes outta sickos wanna know hero wanna know tell ya goddamn hero mike griffin mike fuckin bleep griffin misguided assholes bleep re
1023,1,vering know mike jerome griffin hero tell ya killed line duty want know died yes intense tell mike jerome griffin killed line duty two antiheroes cut interviewing vossler harvard law student tell voss
1024,1,ler many days trial attended ahhh yesss fortunate enough attend two days law history making participant harvard law student opinion knox performance ahhh pistolero savvy courtroom trial rivals dare sa
1025,1,y conquers master melvin belli like magnificent loose cannon firing point blank prosecutor face anticipation back longhaired guys chuck speaks youre talking killed innocent people get us wrong chuck r
1026,1,espect human life tragedy butif serial killer id like cut talking black theyre like crazy mother first dirty harry member crazy ass mother theyre like doin coldblooded shit hear shit doin tv say damn 
1027,1,fucked bleep back two girls morgan page speaks page laughing blushing sit courtroom day try catch eye cut int gold gym day sitting gym behind muscle men working grunting sounds fill background looks c
1028,1,amera people interviewing think ecu hun two brothersbodybuilders head shot admire confused say theyre mesmerising hypnotizing seen pumping iron yes seen scene arnold schwartzenegger talking lou ferign
1029,1,o yes power simple word snakeeye glare snakeeye glare arnold able totally psyche confidence ferigno squashed mentally physically defeating edge mind edge edge much grander scale hypnotized nation schw
1030,1,artzenegger king edge came along cu brothers zooms back say yetyou two victims shot zoomed back reveal wheelchairs legs maimed gone yes yes say admire like two people standing dark room waiting attack
1031,1, two people ca see yet know theyre either stand dark room forever waiting die boredom one make first move ca shake hands friends ca neither knows deranged senseless killer like knoxs may well make fir
1032,1,st move made first move unfortunately yes see okay passed edge along us taking away legs fight harder get ahead anyone else find gym probably whole city gave us fighting spirit happened content pissed
1033,1, half got work like devil get whole never whole never long time word weak use sore loser even leg stand going get fight world top way way world theyre shocking world remembering primal law survival fi
1034,1,ttest one last question usually kill victims let two survive brothers pause turn us tied one house raids seen headlines taking chainsaw legs gonna kill us fun guess stops says hey brothers hun stops s
1035,1,awin leg says oh god biggest fan apparently seen films especially influenced conquering huns neptune calls took actually apologized int studio day talks couple proved popular motion picture glamorizin
1036,1,g exploits made cut poster called thrill killers shown drawing romantic pose ala gone wind guns hands around smaller drawings cars people shooting people fighting explosions etc adlines ripped today h
1037,1,eadlines true story couple lived love loved kill poster lists credits istarring alexander warwick buffy stmcqueen written directed neil pope thrill killers proved tremendous box office success making 
1038,1,stars unknown cut stills holding weapons posing together creating mayhem actors alexander warwick buffy stmcqueen cut trailer thrill killers shot dressed fastfood uniform announcer meet knox gettin mi
1039,1,nimum wage train break back throw away youth nothing thirty big wall drop front called future realize doin time burger flippin jail rips uniform listen jimmydick want cash lots cars fast cars want lat
1040,1,er wanna wail baby wail shot hands knees crawling toward camera announcer lovely wife need ya gotta ya good one else burn baby burn like flame shot driving fast laughing heads announcer together theyr
1041,1,e thrill killers true story couple shocked world shot knoxs firing guns announcer bloodlust violence shot kissing announcer unbridled passion shot knife throat holds shotgun society catches id hate bo
1042,1,ots let telly ya society boots uses boots steppin people like cut int editing room day enters editing room filmmaker neil pope working movieola talked neil pope writer director thrill killers take phe
1043,1,nomena pope stops movieola turns toward camera greets mos cut interview neil pope belief knox cultural phenomena could exist sexually repressed society flower could bloom amidst grotesque fast food cu
1044,1,lture tried thrill killers trace root problem way vine original bad seed yet amidst violence murder carnage got structure wagnerian love story ext alley day back alley conclusion thrill killers plays 
1045,1,sound sirens choppers nearing shotgun hand runs alley stopping dumpster wounded bloody sits propped brick wall bottom screen subtitle appears scene thrill killers honey listen holds hand take ca go fu
1046,1,cked saying gonna hurt ca run really want could would ca gotta stay still get fuckin way fuckin way stay catch catch fuckin way youre wasting time give damn million united states marines whistling hal
1047,1,ls montezuma gonna come marchin alley second ai fuckin way hell leaving grabs hand crying siren chopper sounds getting closer love leave catch take hospital stay make em kill itd like killed could bea
1048,1,r anything could bear please please handsome husband run life sirens choppers draw closer ca youre wife youre partner fella run partner ca run angel could left ya id left ya long time ago kiss well he
1049,1,ll wo leave give gun go shooting hands magnum belt sit tight gonna make little tougher em runs end alley peers around corner arriving cops time get naked boogie view cocks places barrel chin busy turn
1050,1, around yeah baby made every day like kindergarten pulls trigger bang dolly alley cu spins around literally blew head clean headless body gun hand remains upright sitting position runs toward screamin
1051,1,g name slow motion cut back pope interview os kill still alive neil pope dramatic license doubt felt operatic love story needed operatic ending two kill offer death victims like lovers offer flowers b
1052,1,on bons natural organic poetic offering death leading since day one worked using escaped situation think works beautifully youd surprised people come end tears ext parking lot day actor alexander warw
1053,1,ick sits motorcycle talks camera dressed levi jacket jeans bandanna wrapped around head talks bogarts smoke name appears bottom screen one thing sure definitely moments wild playin one getitoutofyours
1054,1,ystem performances int buffy st mcqueen home day interview shot buffy house ala barbara walters buffy sits couch living room cat lap time time sips coffee cup name appears bottom screen buffy play mur
1055,1,derer play butcher played love also happens murder people want arm length audience play wild maniac audience never deal see decapitation say oh wow neat special effect ca relate decapitation mean anyt
1056,1,hing anybody personal decapitations fall people realm life experiences show somebody getting paper cut whole audience squirms everybody relate paper cut os meet real knox buffy tried would see read le
1057,1,tters wrote murder spree helped lot ext parking lot day talks camera os met knox yeah visited susanville little cerebral taste got along int office day sitting chair front desk interviews dr reinghold
1058,1, sits behind desk get psychiatric view strange attraction seems talked doctor emil reinghold noted psychologist author begins interview shed light doctor reinghold public taken pair sociopaths close b
1059,1,osom dr reinghold well one media done tremendous job turning husband wife mass murderers celebrities country youth turned couple ultimate antiheroes basically thing makes lethal exact thing captures p
1060,1,ublic hearts minds operatic devotion world people ca seem make simplest relationships work slightest emotional commitment considered devastating mick doordie romance shakespearean magnitude country yo
1061,1,uth percent coming broken homes appealing us world posture always appeals youth taken posture seventeen steps beyond us world gonna kill world theyre exciting read file find turning page like paperbac
1062,1,k disillusioned youths get disillusioned housewives read romance novels filming special know well say tonight nine charles manson speaks everybody going tune hear says shocked country numb violence cr
1063,1,eated world two exist anybody inadvertently enters world murdered ext courthouse day shots crowd attitude towards ultimate antiheroes nation wide spreading two london teens boy girl dressed like knox 
1064,1,title card london london boy take great figures stateselvis jack keroac bukowski james dean jim morrison davis jack nicholson jim thompson martin scorceseadd bloody pale nitro got theyre like rebels w
1065,1,ithout cause except cause nobody knows london girl screaming cause utter two japanese teens boy girl dressed like knox speak japanese translated english title card japan japanese boy girl speak hear t
1066,1,ranslator keep faith keep faith two french teens boy girl dressed like knox speak french hear translation english title card france translator love lamf french boy english super cool int studio day al
1067,1,most give whole misplaced admiration scenario cherry top rock band redd kross entered charts last week number song natural born killers saga cut clip redd kross video natural born killers back studio 
1068,1,third wicked twist story grace mulberry cut front page newspaper headline reads amickey kill six teens slumber party smaller bold face one teen escapes killer clutches front page photo teen escaped se
1069,1,venteen year old grace mulberry camera moves cu photo six teens murdered night seventeen year old grace mulberry lucky one left tell tale haunted lady summoned courage take stand tell saw horrible nig
1070,1,ht allow crossexamined killed brother girlfriends ext courthouse day kinds people gathered around real media event grace sedan pulls courthouse many spectators reporters surround car grace father bisb
1071,1,ing emerge sedan start walking courthouse steps microphones cameras thrust reporters ask questions grace afraid face crowd head darts direction question answer remains silent scared female oriental re
1072,1,porter miss mulberry feel survivor reign terror fat male reporter miss mulberry experience marked scruffy transient sticks head grace face transient ya watch brother get stabbed feel cross examining g
1073,1,race father bisbing shove way crowd grace entourage enter courthouse hear cry voice os camera whips toward bottom steps car carrying pulls reporters race steps raced fans go apeshit handcuffed led ste
1074,1,ps deputies gayle reporters film shoot questions microphones thrust faces feel cross examining grace mulberry keen anticipation female oriental reporter think turn ai never much fun cute reporter tawn
1075,1,y little type steps forward cute reporter regrets one yeah always regretted never got around looking old history teacher miss bainbridge big bad bitch good nobody black reporter favorite pastime mean 
1076,1,aside tried playfully elbows ribs oh id say watching tv reporters unison reporters favorite show gun travel cute reporter anything say fans looking camera ai seen nothin yet cut ext courthouse day sta
1077,1,nding courthouse steps camera apparently seen everything grace mulberry gave tearful testimony became knox turn cross examination cut court sketches artist sketch crossexamining grace stand bisbing gr
1078,1,ace terrified understand victims normal people normal lives nothing ordinary ever happens court sketch looking like devil bisbing theyre dealing devil incarnate extremely difficult us find survivors w
1079,1,ould take stand testify knew would crossexamining court sketch terrified grace camera closes grace face bisbing grace every bit terrified every bit haunted felt brother tim five girlfriends counting c
1080,1,ut int courtroom day court sketch cu grace staring intently camera widens include bisbing standing bench sits defence table judge steinsma looks grace distinct sounds court session heard bg color scen
1081,1,e fades black camera cranes reveal court artist drawing court session screen bisbing wrapping examination grace witness stand judge steinsma resides bench camera dollies med overhead twoshot sketching
1082,1, pad paper camera reveals drawing stabbing actual drawing every takes pencil adds touches grace finishes tearful testimony bisbing os questions honor emotional pause silence judge steinsma os would ca
1083,1,re cross examine witness knox scratches drawing still holding pencil stands leaves frame os matter fact honor would note following scene played extreme close ups courtroom seen detail however courtroo
1084,1,m sound heard vividly bg cu grins like cheshire cat cu grace eyes look downward cu judge steinsma shuffles paper bench cu feet crossing court floor cu bisbing eyes follow across court enters frame pen
1085,1,cil pressed lips though looking straight camera pov grace sitting witness stand staring lap ecu grace finger rolling large malestyle high school class ring around palm cu glancing ring smiles pov grac
1086,1,e pulls reserve strength clenching ring tight fist eyes come lock hatefully cu walks forward towards grace one helluva story miss mulberry cu grace grace yes point begins pace right left always remain
1087,1,ing cu gracei hope mind call grace back grace dolly med cu ecu grace id like talk late brother tim feel continue dolly locked onto eyes head drops forward cut int grace home night ecu grace eyes head 
1088,1,pulled back frame eyes wide fear camera pulls back reveal gag mouth knife pressed throat back night murder wearing black leather jacket tshirt covered blood blood smeared face holding knife pressed li
1089,1,ps also covered blood walking talking manner poise courtroom gracei hope mind call grace two shot revealing grace bound gagged right behind holding knife cracking gum naw mind grace id like talk murde
1090,1,red brother tim feel cut int courtroom day cu grace daze os get along waits answer come miss mulberry back grace grace less less back mean back grace grace well older brother growing times could well 
1091,1,done without counted close cu bisbing listening grace better thought camera pans shadows find pan continues line id like talk tim martial arts abilities long studying pan continues back shadows degree
1092,1,s find grace grace started seventh grade would make nine years pan continues back shadows dissolve int martial arts school day camera pans darkness well lit martial arts class room full session tim mu
1093,1,lberry expert martial artist competing lesser opponent master looks camera pans back shadows dissolve int courtroom day camera pans darkness locks cu study martial arts give belts come different color
1094,1,s signify level youre training correct point grace yes color tim belt grace style fighting tim studied believe belts fact well grace could tell us form martial arts tim schooled grace tim studied seve
1095,1,ral styles favorite jeet kune jeet kune donow research form fighting found jeet kune style developed bruce know grace yes tim studied bruce fighting style cu court clerk hands typing slow motion freel
1096,1,y admit total ignorance subject heard bruce impression bruce one greatest fighter history martial arts grace tim said think would safe say anybody studied fighting style bruce arguably greatest martia
1097,1,l artist times developed nine years would fella could defend would describe tim way grace grace yes would points grace pencil hand point fact tim hands registered lethal weapons grace yes cu hand hold
1098,1,ing pencil means hands considered weapon like gun knife correct point grace yes cu cracking slight smile yet testimony described tim camera moves tight cu grace eyes widen os kicked four times head cu
1099,1,t int grace home night insert night murder tim cuts loose hammers four punishing kicks head cut int courtroom day cu trained martial artists kicks little effect cut int grace home night camera low ang
